"親代1圖鑑編號","親代1繁中","親代1英文","親代1內部名稱","親代1性別","親代2圖鑑編號","親代2繁中","親代2英文","親代2內部名稱","親代2性別","子代圖鑑編號","子代繁中","子代英文","子代內部名稱","性別限定"
"114","白真雪雀","Frostplume","SnowPeafowl","任一","104","燧火鳥","Ragnahawk","RedArmorBird","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"134","白絨雪怪","Wumpo","Yeti","任一","72","巧克力豹冰","Polapup Terra","IceSeal_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"134","白絨雪怪","Wumpo","Yeti","任一","132","冰棘獸","Cryolinx","WhiteTiger","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"134","白絨雪怪","Wumpo","Yeti","任一","94","佩克龍","Relaxaurus","LazyDragon","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"134","白絨雪怪","Wumpo","Yeti","任一","108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"134","白絨雪怪","Wumpo","Yeti","任一","110","梁葉龍","Braloha","Plesiosaur","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"134","白絨雪怪","Wumpo","Yeti","任一","87","雪猛獁","Mammorest Cryst","GrassMammoth_Ice","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"134","白絨雪怪","Wumpo","Yeti","任一","129","熔岩獸","Reptyro","VolcanicMonster","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"134","白絨雪怪","Wumpo","Yeti","任一","104","燧火鳥","Ragnahawk","RedArmorBird","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"21","冰帝美露帕","Kingpaca Cryst","KingAlpaca_Ice","任一","105","川霜龍","Moldron Cryst","VolcanoDragon_Ice","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"21","冰帝美露帕","Kingpaca Cryst","KingAlpaca_Ice","任一","151","桃晶鯨","Whalaska Ignis","IceNarwhal_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"119","冰姬靈","Icelyn","IceWitch","任一","99","金鎧蠍","Menasting Terra","DarkScorpion_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"119","冰姬靈","Icelyn","IceWitch","任一","113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"119","冰姬靈","Icelyn","IceWitch","任一","129","寒霜獸","Reptyro Cryst","VolcanicMonster_Ice","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"119","冰姬靈","Icelyn","IceWitch","任一","116","絹笠蛾","Sibelyx Primo","WhiteMoth_Neutral","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"119","冰姬靈","Icelyn","IceWitch","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","163","金渦蝸","Snock Lux","ElecSnail_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","118","菇波","Shroomer Noct","MushroomDragon_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","102","雷胖達","Mossanda Lux","GrassPanda_Electric","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"132","冰棘獸","Cryolinx","WhiteTiger","任一","114","白真雪雀","Frostplume","SnowPeafowl","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"132","冰棘獸","Cryolinx","WhiteTiger","任一","97","冥燈魚","Ghangler","GhostAnglerfish","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"132","冰棘獸","Cryolinx","WhiteTiger","任一","85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"132","冰棘獸","Cryolinx","WhiteTiger","任一","83","雷隱鹿","Fenglope Lux","FengyunDeeper_Electric","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"132","冰棘獸","Cryolinx","WhiteTiger","任一","141","電針妖","Prixter Lux","ScorpionMan_Electric","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"132","冰棘獸","Cryolinx","WhiteTiger","任一","89","櫻麗娜","Petallia Ignis","FlowerDoll_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"122","朱雀","Suzaku","Suzaku","任一","97","炙燈魚","Ghangler Ignis","GhostAnglerfish_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"122","朱雀","Suzaku","Suzaku","任一","122","清雀","Suzaku Aqua","Suzaku_Water","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","63","水靈龍","Elphidran Aqua","FairyDragon_Water","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","96","迅雷鳥","Beakon","ThunderBird","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","72","香草豹冰","Polapup","IceSeal","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","109","梆梆鯰","Dumud Gild","LazyCatfish_Gold","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","64","烽歌龍","Vanwyrm","BirdDragon","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","165","詹兔曼","Lapiron","BrownRabbit","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","48","夢沫姬","Gloopie Primo","OctopusGirl_Neutral","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","111","蒼焰狼","Kitsun","AmaterasuWolf","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"186","百合女王","Lyleen","LilyQueen","任一","136","顎莉絲","Carnibora","VenusFlytrap","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"160","艾基魯迦","Silvegis","WhiteShieldDragon","任一","37","金盔仔","Turtacle Terra","TentacleTurtle_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"160","艾基魯迦","Silvegis","WhiteShieldDragon","任一","108","連理龍","Broncherry","SakuraSaurus","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"160","艾基魯迦","Silvegis","WhiteShieldDragon","任一","87","森猛獁","Mammorest","GrassMammoth","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"160","艾基魯迦","Silvegis","WhiteShieldDragon","任一","112","獄焰王","Blazehowl","Manticore","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"160","艾基魯迦","Silvegis","WhiteShieldDragon","任一","148","碧艾莉","Nitemary Botan","GhostRabbit_Grass","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"160","艾基魯迦","Silvegis","WhiteShieldDragon","任一","124","翠羽龍","Quivern Botan","SkyDragon_Grass","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"160","艾基魯迦","Silvegis","WhiteShieldDragon","任一","91","闇魔羊","Incineram Noct","Baphomet_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"180","妖燄燈","Loomen","LanternButler","任一","132","冰棘獸","Cryolinx","WhiteTiger","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"180","妖燄燈","Loomen","LanternButler","任一","135","恐炬靈","Sootseer","CandleGhost","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"180","妖燄燈","Loomen","LanternButler","任一","169","曼波皇","Solmora Lux","KingSunfish_Thunder","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"180","妖燄燈","Loomen","LanternButler","任一","110","梁葉龍","Braloha","Plesiosaur","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"180","妖燄燈","Loomen","LanternButler","任一","178","梅杜娜","Venusa","SnakeGirl","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"180","妖燄燈","Loomen","LanternButler","任一","146","傑諾路達","Xenogard","WhiteAlienDragon","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"180","妖燄燈","Loomen","LanternButler","任一","115","紫狐嬌","Majex","DarkFlameFox","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"180","妖燄燈","Loomen","LanternButler","任一","104","燧火鳥","Ragnahawk","RedArmorBird","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"155","汪宗師","Dogen","SifuDog","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"155","汪宗師","Dogen","SifuDog","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"155","汪宗師","Dogen","SifuDog","任一","81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"155","汪宗師","Dogen","SifuDog","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"155","汪宗師","Dogen","SifuDog","任一","139","阿努比斯","Anubis","Anubis","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"155","汪宗師","Dogen","SifuDog","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"155","汪宗師","Dogen","SifuDog","任一","137","焰煌","Blazamut","KingBahamut","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","63","水靈龍","Elphidran Aqua","FairyDragon_Water","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","96","迅雷鳥","Beakon","ThunderBird","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","72","香草豹冰","Polapup","IceSeal","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","64","烽歌龍","Vanwyrm","BirdDragon","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","165","詹兔曼","Lapiron","BrownRabbit","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","48","夢沫姬","Gloopie Primo","OctopusGirl_Neutral","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","111","蒼焰狼","Kitsun","AmaterasuWolf","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","117","噬魂獸","Maraith","GhostBeast","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"175","沁蓮龍","Ophydia","LotusDragon","任一","136","顎莉絲","Carnibora","VenusFlytrap","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","119","冰姬靈","Icelyn","IceWitch","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","106","咕咕桑葩","Palumba","TropicalOstrich","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","143","妮瞅莎","Nyafia","BadCatgirl","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","112","獄閻王","Blazehowl Noct","Manticore_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","148","碧艾莉","Nitemary Botan","GhostRabbit_Grass","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","124","翠羽龍","Quivern Botan","SkyDragon_Grass","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","91","闇魔羊","Incineram Noct","Baphomet_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","56","霜鐮魔","Loupmoon Cryst","Werewolf_Ice","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"195","貝菈諾娃","Bellanoir","NightLady","任一","113","鎧格力斯","Warsect","HerculesBeetle","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"96","迅雷鳥","Beakon","ThunderBird","任一","159","丹烽","Knocklem Ignis","WingGolem_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"96","迅雷鳥","Beakon","ThunderBird","任一","138","咒心岩傀","Dualith Noct","GrassGolem_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"96","迅雷鳥","Beakon","ThunderBird","任一","142","淨岩龜","Tetroise Primo","CubeTurtle_Neutral","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"96","迅雷鳥","Beakon","ThunderBird","任一","186","黑月女王","Lyleen Noct","LilyQueen_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"96","迅雷鳥","Beakon","ThunderBird","任一","121","騰炎龍","Jormuntide Ignis","Umihebi_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"94","佩克龍","Relaxaurus","LazyDragon","任一","111","幽焰狼","Kitsun Noct","AmaterasuWolf_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"94","佩克龍","Relaxaurus","LazyDragon","任一","94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"94","佩克龍","Relaxaurus","LazyDragon","任一","85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"94","佩克龍","Relaxaurus","LazyDragon","任一","141","電針妖","Prixter Lux","ScorpionMan_Electric","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"94","佩克龍","Relaxaurus","LazyDragon","任一","89","櫻麗娜","Petallia Ignis","FlowerDoll_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","72","巧克力豹冰","Polapup Terra","IceSeal_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","94","佩克龍","Relaxaurus","LazyDragon","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","99","冥鎧蠍","Menasting","DarkScorpion","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","87","雪猛獁","Mammorest Cryst","GrassMammoth_Ice","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","80","雷冥鳥","Helzephyr","HadesBird","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","129","熔岩獸","Reptyro","VolcanicMonster","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","131","磐峰獸","Pierdon","RockBeast","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"170","兔繡袖","Lapure","SleeveRabbit","任一","104","燧火鳥","Ragnahawk","RedArmorBird","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"138","咒心岩傀","Dualith Noct","GrassGolem_Dark","任一","149","冬丸","Smokie Cryst","BlackPuppy_Ice","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"106","咕咕桑葩","Palumba","TropicalOstrich","任一","99","金鎧蠍","Menasting Terra","DarkScorpion_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"106","咕咕桑葩","Palumba","TropicalOstrich","任一","113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"106","咕咕桑葩","Palumba","TropicalOstrich","任一","116","絹笠蛾","Sibelyx Primo","WhiteMoth_Neutral","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"130","夜冥駒","Starryon","NightBlueHorse","任一","97","炙燈魚","Ghangler Ignis","GhostAnglerfish_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"130","夜冥駒","Starryon","NightBlueHorse","任一","94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"130","夜冥駒","Starryon","NightBlueHorse","任一","105","流焰龍","Moldron","VolcanoDragon","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"130","夜冥駒","Starryon","NightBlueHorse","任一","122","清雀","Suzaku Aqua","Suzaku_Water","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"65","夜幕魔蝠","Felbat","CatVampire","任一","151","桃晶鯨","Whalaska Ignis","IceNarwhal_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","74","石掌猿","Gorirat Terra","Gorilla_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","93","邪麒麟","Pyrin Noct","FireKirin_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","75","流沙蛇","Surfent Terra","Serpent_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","18","閃丸王","Penking Lux","CaptainPenguin_Black","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","145","傑諾貝達","Xenovader","DarkAlien","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","9","極道蛙","Croajiro Noct","KendoFrog_Dark","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","41","碧海龍","Azurobe","BlueDragon","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","116","綢笠蛾","Sibelyx","WhiteMoth","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"194","夜蔓爵","Dandilord","FlowerPrince","任一","79","熾巫貓","Katress Ignis","CatMage_Fire","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"143","妮瞅莎","Nyafia","BadCatgirl","任一","99","金鎧蠍","Menasting Terra","DarkScorpion_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"143","妮瞅莎","Nyafia","BadCatgirl","任一","113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"143","妮瞅莎","Nyafia","BadCatgirl","任一","116","絹笠蛾","Sibelyx Primo","WhiteMoth_Neutral","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"143","妮瞅莎","Nyafia","BadCatgirl","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"176","拉比耶爾","Dupin","ClownRabbit","任一","173","大紅呱","Tropicaw","RedFlowerBird","任一","178","梅杜娜","Venusa","SnakeGirl","否"
"176","拉比耶爾","Dupin","ClownRabbit","任一","169","曼波王","Solmora","KingSunfish","任一","178","梅杜娜","Venusa","SnakeGirl","否"
